router,prompt_id,budget_tier,expected_min_model,selected_model_id,actual_quality,cost,error_type,selection_reason,latency_ms
geometric_external_weak,p022,fast,mid,mid,0.88,0.05,ok,cheapest_feasible_envelope,39.12500001024455
geometric_external_weak,p022,balanced,mid,mid,0.88,0.05,ok,cheapest_feasible_envelope,36.753800115548074
geometric_external_weak,p022,premium,mid,premium,0.95,0.2,over_route,cheapest_passing_probability,37.763700005598366
geometric_external_weak,p023,fast,premium,mid,0.76,0.05,under_route,nearest_budget_fallback,36.843799985945225
geometric_external_weak,p023,balanced,premium,premium,0.96,0.2,ok,cheapest_passing_probability,38.410000037401915
geometric_external_weak,p023,premium,premium,premium,0.96,0.2,ok,cheapest_passing_probability,38.628000067546964
geometric_external_weak,p024,fast,mid,mid,0.85,0.05,ok,nearest_budget_fallback,37.965600029565394
geometric_external_weak,p024,balanced,mid,premium,0.97,0.2,over_route,cheapest_passing_probability,38.1518000504002
geometric_external_weak,p024,premium,mid,premium,0.97,0.2,over_route,cheapest_passing_probability,37.171500036492944
geometric_external_weak,p025,fast,mid,mid,0.86,0.05,ok,cheapest_feasible_envelope,38.64319995045662
geometric_external_weak,p025,balanced,mid,mid,0.86,0.05,ok,cheapest_feasible_envelope,38.775700028054416
geometric_external_weak,p025,premium,mid,premium,0.92,0.2,over_route,cheapest_passing_probability,37.906400044448674
geometric_external_weak,p026,fast,cheap,cheap,0.86,0.01,ok,low_complexity_prior,38.63109997473657
geometric_external_weak,p026,balanced,cheap,cheap,0.86,0.01,ok,low_complexity_prior,36.86280001420528
geometric_external_weak,p026,premium,cheap,cheap,0.86,0.01,ok,low_complexity_prior,38.16370002459735
geometric_external_weak,p027,fast,cheap,cheap,0.92,0.01,ok,low_complexity_prior,37.79620002023876
geometric_external_weak,p027,balanced,cheap,cheap,0.92,0.01,ok,low_complexity_prior,36.58019995782524
geometric_external_weak,p027,premium,cheap,cheap,0.92,0.01,ok,low_complexity_prior,36.329800030216575
geometric_external_weak,p028,fast,mid,mid,0.9,0.05,ok,cheapest_feasible_envelope,37.756499950774014
geometric_external_weak,p028,balanced,mid,mid,0.9,0.05,ok,cheapest_feasible_envelope,40.084099979139864
geometric_external_weak,p028,premium,mid,premium,0.96,0.2,over_route,cheapest_passing_probability,37.55010000895709
geometric_external_weak,p029,fast,mid,mid,0.89,0.05,ok,cheapest_feasible_envelope,39.74219993688166
geometric_external_weak,p029,balanced,mid,premium,0.96,0.2,over_route,cheapest_passing_probability,37.25299995858222
geometric_external_weak,p029,premium,mid,premium,0.96,0.2,over_route,cheapest_passing_probability,35.97790002822876
geometric_external_weak,p030,fast,premium,mid,0.84,0.05,under_route,nearest_budget_fallback,37.25539997685701
geometric_external_weak,p030,balanced,premium,premium,0.95,0.2,ok,cheapest_passing_probability,35.46040004584938
geometric_external_weak,p030,premium,premium,premium,0.95,0.2,ok,cheapest_passing_probability,36.314900033175945
geometric_external_weak,p031,fast,mid,mid,0.91,0.05,ok,cheapest_feasible_envelope,35.48900003079325
geometric_external_weak,p031,balanced,mid,mid,0.91,0.05,ok,cheapest_feasible_envelope,36.769800004549325
geometric_external_weak,p031,premium,mid,mid,0.91,0.05,ok,cheapest_feasible_envelope,34.80849997140467
geometric_external_weak,p032,fast,premium,mid,0.78,0.05,under_route,nearest_budget_fallback,34.00260000489652
geometric_external_weak,p032,balanced,premium,premium,0.95,0.2,ok,cheapest_passing_probability,35.15520005021244
geometric_external_weak,p032,premium,premium,premium,0.95,0.2,ok,cheapest_passing_probability,34.57190003246069
geometric_external_weak,p033,fast,cheap,cheap,0.88,0.01,ok,low_complexity_prior,34.968000021763146
geometric_external_weak,p033,balanced,cheap,cheap,0.88,0.01,ok,low_complexity_prior,33.89580000657588
geometric_external_weak,p033,premium,cheap,cheap,0.88,0.01,ok,low_complexity_prior,34.2788000125438
geometric_external_weak,p034,fast,mid,mid,0.92,0.05,ok,cheapest_feasible_envelope,34.98260001651943
geometric_external_weak,p034,balanced,mid,mid,0.92,0.05,ok,cheapest_feasible_envelope,34.2780000064522
geometric_external_weak,p034,premium,mid,premium,0.97,0.2,over_route,cheapest_passing_probability,33.35049992892891
geometric_external_weak,p035,fast,premium,mid,0.74,0.05,under_route,cheapest_feasible_envelope,33.93470006994903
geometric_external_weak,p035,balanced,premium,premium,0.96,0.2,ok,cheapest_passing_probability,34.92459992412478
geometric_external_weak,p035,premium,premium,premium,0.96,0.2,ok,cheapest_passing_probability,37.06190001685172
geometric_external_weak,p036,fast,mid,mid,0.9,0.05,ok,cheapest_feasible_envelope,35.74530000332743
geometric_external_weak,p036,balanced,mid,mid,0.9,0.05,ok,cheapest_feasible_envelope,37.04490000382066
geometric_external_weak,p036,premium,mid,mid,0.9,0.05,ok,cheapest_feasible_envelope,36.08049999456853
geometric_external_weak,e001,fast,cheap,cheap,1.0,0.01,ok,exact_answer_prior,21.93220006301999
geometric_external_weak,e001,balanced,cheap,cheap,1.0,0.01,ok,exact_answer_prior,21.827199961990118
geometric_external_weak,e001,premium,cheap,cheap,1.0,0.01,ok,exact_answer_prior,22.546499967575073
geometric_external_weak,e002,fast,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,22.487099980935454
geometric_external_weak,e002,balanced,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,22.78260001912713
geometric_external_weak,e002,premium,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,23.912300006486475
geometric_external_weak,e003,fast,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,22.872500005178154
geometric_external_weak,e003,balanced,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,23.52609997615218
geometric_external_weak,e003,premium,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,22.09199999924749
geometric_external_weak,e004,fast,cheap,mid,1.0,0.05,over_route,nearest_budget_fallback,23.03879999089986
geometric_external_weak,e004,balanced,cheap,mid,1.0,0.05,over_route,nearest_budget_fallback,23.533000028692186
geometric_external_weak,e004,premium,cheap,premium,0.0,0.2,over_route,nearest_envelope_fallback,24.496000027284026
geometric_external_weak,e005,fast,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,23.715300019830465
geometric_external_weak,e005,balanced,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,24.210099945776165
geometric_external_weak,e005,premium,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,23.57089996803552
geometric_external_weak,e006,fast,cheap,cheap,1.0,0.01,ok,cheapest_feasible_envelope,25.268199970014393
geometric_external_weak,e006,balanced,cheap,mid,1.0,0.05,over_route,nearest_budget_fallback,24.797500111162663
geometric_external_weak,e006,premium,cheap,premium,1.0,0.2,over_route,nearest_envelope_fallback,24.459199979901314
geometric_external_weak,e101,fast,mid,mid,1.0,0.05,ok,cheapest_feasible_envelope,27.392999967560172
geometric_external_weak,e101,balanced,mid,mid,1.0,0.05,ok,cheapest_feasible_envelope,26.3059000717476
geometric_external_weak,e101,premium,mid,mid,1.0,0.05,ok,cheapest_feasible_envelope,26.499399915337563
geometric_external_weak,e102,fast,mid,mid,1.0,0.05,ok,cheapest_feasible_envelope,29.7398999100551
geometric_external_weak,e102,balanced,mid,mid,1.0,0.05,ok,cheapest_feasible_envelope,29.235800029709935
geometric_external_weak,e102,premium,mid,mid,1.0,0.05,ok,cheapest_feasible_envelope,28.365499922074378
geometric_external_weak,e103,fast,mid,mid,1.0,0.05,ok,cheapest_feasible_envelope,25.68260009866208
geometric_external_weak,e103,balanced,mid,mid,1.0,0.05,ok,cheapest_feasible_envelope,26.305099949240685
geometric_external_weak,e103,premium,mid,mid,1.0,0.05,ok,cheapest_feasible_envelope,25.082299951463938
geometric_external_weak,e201,fast,premium,premium,1.0,0.2,ok,cheapest_passing_probability,30.568900052458048
geometric_external_weak,e201,balanced,premium,premium,1.0,0.2,ok,cheapest_passing_probability,29.81430001091212
geometric_external_weak,e201,premium,premium,premium,1.0,0.2,ok,cheapest_passing_probability,29.39809998497367
geometric_external_weak,e202,fast,premium,premium,1.0,0.2,ok,cheapest_passing_probability,28.841599938459694
geometric_external_weak,e202,balanced,premium,premium,1.0,0.2,ok,cheapest_passing_probability,29.174599912948906
geometric_external_weak,e202,premium,premium,premium,1.0,0.2,ok,cheapest_passing_probability,29.103499953635037
geometric_external_weak,e203,fast,premium,premium,1.0,0.2,ok,cheapest_passing_probability,30.72079992853105
geometric_external_weak,e203,balanced,premium,premium,1.0,0.2,ok,cheapest_passing_probability,30.643000034615397
geometric_external_weak,e203,premium,premium,premium,1.0,0.2,ok,nearest_envelope_fallback,29.961800086311996
geometric_external_weak,e301,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,22.18269999139011
geometric_external_weak,e301,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,22.921700030565262
geometric_external_weak,e301,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,22.17929996550083
geometric_external_weak,e302,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,22.16180006507784
geometric_external_weak,e302,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,21.777399932034314
geometric_external_weak,e302,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,21.28310000989586
geometric_external_weak,e401,fast,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,22.174700046889484
geometric_external_weak,e401,balanced,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,21.683000028133392
geometric_external_weak,e401,premium,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,21.710500004701316
geometric_external_weak,e402,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,23.437100113369524
geometric_external_weak,e402,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,23.31050008069724
geometric_external_weak,e402,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,21.97659993544221
geometric_external_weak,e403,fast,cheap,cheap,1.0,0.01,ok,exact_answer_prior,24.09680001437664
geometric_external_weak,e403,balanced,cheap,cheap,1.0,0.01,ok,exact_answer_prior,25.1307999715209
geometric_external_weak,e403,premium,cheap,cheap,1.0,0.01,ok,exact_answer_prior,24.335699970833957
geometric_external_weak,e404,fast,premium,premium,1.0,0.2,ok,cheapest_passing_probability,22.675000014714897
geometric_external_weak,e404,balanced,premium,premium,1.0,0.2,ok,cheapest_passing_probability,24.724399903789163
geometric_external_weak,e404,premium,premium,premium,1.0,0.2,ok,cheapest_passing_probability,24.301700061187148
geometric_external_weak,e501,fast,cheap,cheap,1.0,0.01,ok,exact_answer_prior,27.39350008778274
geometric_external_weak,e501,balanced,cheap,cheap,1.0,0.01,ok,exact_answer_prior,28.297699987888336
geometric_external_weak,e501,premium,cheap,cheap,1.0,0.01,ok,exact_answer_prior,27.872300008311868
geometric_external_weak,e502,fast,cheap,cheap,1.0,0.01,ok,exact_answer_prior,34.69370002858341
geometric_external_weak,e502,balanced,cheap,cheap,1.0,0.01,ok,exact_answer_prior,35.14990000985563
geometric_external_weak,e502,premium,cheap,cheap,1.0,0.01,ok,exact_answer_prior,35.73439992032945
geometric_external_weak,e503,fast,cheap,cheap,1.0,0.01,ok,repetition_normalized_prior,26.59599995240569
geometric_external_weak,e503,balanced,cheap,cheap,1.0,0.01,ok,repetition_normalized_prior,27.30590000282973
geometric_external_weak,e503,premium,cheap,cheap,1.0,0.01,ok,repetition_normalized_prior,26.723099988885224
geometric_external_weak,e504,fast,cheap,cheap,1.0,0.01,ok,exact_answer_prior,33.69279997423291
geometric_external_weak,e504,balanced,cheap,cheap,1.0,0.01,ok,exact_answer_prior,33.85040001012385
geometric_external_weak,e504,premium,cheap,cheap,1.0,0.01,ok,exact_answer_prior,35.37789999973029
geometric_external_weak,e505,fast,cheap,cheap,1.0,0.01,ok,repetition_normalized_prior,29.18920002412051
geometric_external_weak,e505,balanced,cheap,cheap,1.0,0.01,ok,repetition_normalized_prior,29.686700087040663
geometric_external_weak,e505,premium,cheap,cheap,1.0,0.01,ok,repetition_normalized_prior,29.995799995958805
geometric_external_weak,e506,fast,cheap,cheap,1.0,0.01,ok,exact_answer_prior,26.5785000519827
geometric_external_weak,e506,balanced,cheap,cheap,1.0,0.01,ok,exact_answer_prior,26.328700012527406
geometric_external_weak,e506,premium,cheap,cheap,1.0,0.01,ok,exact_answer_prior,26.785299996845424
geometric_external_weak,e601,fast,premium,premium,1.0,0.2,ok,cheapest_passing_probability,28.117100009694695
geometric_external_weak,e601,balanced,premium,premium,1.0,0.2,ok,cheapest_passing_probability,28.55920000001788
geometric_external_weak,e601,premium,premium,premium,1.0,0.2,ok,cheapest_passing_probability,29.448899906128645
geometric_external_weak,e602,fast,premium,premium,1.0,0.2,ok,cheapest_passing_probability,30.596300028264523
geometric_external_weak,e602,balanced,premium,premium,1.0,0.2,ok,cheapest_passing_probability,30.308699933812022
geometric_external_weak,e602,premium,premium,premium,1.0,0.2,ok,cheapest_passing_probability,29.210800072178245
geometric_external_weak,e603,fast,premium,premium,1.0,0.2,ok,cheapest_passing_probability,28.93430006224662
geometric_external_weak,e603,balanced,premium,premium,1.0,0.2,ok,cheapest_passing_probability,28.226900030858815
geometric_external_weak,e603,premium,premium,premium,1.0,0.2,ok,nearest_envelope_fallback,29.597399989143014
geometric_external_weak,e604,fast,premium,premium,1.0,0.2,ok,cheapest_passing_probability,27.612000005319715
geometric_external_weak,e604,balanced,premium,premium,1.0,0.2,ok,cheapest_passing_probability,28.928700019605458
geometric_external_weak,e604,premium,premium,premium,1.0,0.2,ok,cheapest_passing_probability,28.121299925260246
geometric_external_weak,e605,fast,premium,premium,1.0,0.2,ok,cheapest_passing_probability,31.082300003618002
geometric_external_weak,e605,balanced,premium,premium,1.0,0.2,ok,cheapest_passing_probability,30.275700031779706
geometric_external_weak,e605,premium,premium,premium,1.0,0.2,ok,cheapest_passing_probability,30.067400075495243
geometric_external_weak,e606,fast,premium,premium,1.0,0.2,ok,cheapest_passing_probability,28.064099955372512
geometric_external_weak,e606,balanced,premium,premium,1.0,0.2,ok,cheapest_passing_probability,28.078900068067014
geometric_external_weak,e606,premium,premium,premium,1.0,0.2,ok,cheapest_passing_probability,29.65279994532466
geometric_external_weak,e701,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,24.69809993635863
geometric_external_weak,e701,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,25.52929997909814
geometric_external_weak,e701,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,25.23889997974038
geometric_external_weak,e702,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,24.28050001617521
geometric_external_weak,e702,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,24.433800019323826
geometric_external_weak,e702,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,26.856099953874946
geometric_external_weak,e703,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,24.980599991977215
geometric_external_weak,e703,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,24.59439996164292
geometric_external_weak,e703,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,25.29250003863126
geometric_external_weak,e704,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,27.120099985040724
geometric_external_weak,e704,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,24.051200016401708
geometric_external_weak,e704,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,24.29089997895062
geometric_external_weak,e801,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,24.17069999501109
geometric_external_weak,e801,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,23.459300049580634
geometric_external_weak,e801,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,24.090300081297755
geometric_external_weak,e802,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,24.387900019064546
geometric_external_weak,e802,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,24.25969997420907
geometric_external_weak,e802,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,24.650700041092932
geometric_external_weak,e803,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,23.912800010293722
geometric_external_weak,e803,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,24.00039997883141
geometric_external_weak,e803,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,23.521400056779385
